id,name,description,material_category_id,alternative_names,scientific_name,distribution,variation_name,custom_id,version,is_verified,source,ingredients,created_at,updated_at,created_by
3642,Dabema,"Material from Idemat 2025 dataset - ",124,,,natural forest clear cut,,24388fb1-c0d0-42cb-bf82-6117665d63b0,1,false,Idemat 2025,,2025-07-29 14:54:35.422717,2025-07-29 14:54:35.422723,
3643,Emien,"Material from Idemat 2025 dataset - ",106,,,FSC/PEFC,,e78b41e1-a39e-4380-a162-6038c430dac3,1,false,Idemat 2025,,2025-07-29 14:54:36.016044,2025-07-29 14:54:36.01605,
3644,Emien,"Material from Idemat 2025 dataset - ",106,,,natural forest clear cut,,ace052e4-f09e-4477-b7bb-0ee9ae1d1064,1,false,Idemat 2025,,2025-07-29 14:54:36.933712,2025-07-29 14:54:36.93372,
3645,Incense cedar,"Material from Idemat 2025 dataset - ",106,,,FSC/PEFC,,dd51a37f-1010-445e-8762-6f6832ea592c,1,false,Idemat 2025,,2025-07-29 14:54:37.590212,2025-07-29 14:54:37.590218,
3646,Missanda (Tali),"Material from Idemat 2025 dataset - ",106,,,FSC/PEFC,,cb0072ec-5f04-413d-9a71-7da758096134,1,false,Idemat 2025,,2025-07-29 14:54:38.386352,2025-07-29 14:54:38.386359,
3647,Missanda (Tali),"Material from Idemat 2025 dataset - ",106,,,natural forest clear cut,,7deff6be-1a1d-4300-9ca7-6d47e475f549,1,false,Idemat 2025,,2025-07-29 14:54:39.140662,2025-07-29 14:54:39.140669,
3648,Mountain ash European FEC/PEFC,"Material from Idemat 2025 dataset - ",106,,,,,e0e7a510-0be1-4ee4-a60b-fb0169d20acf,1,false,Idemat 2025,,2025-07-29 14:54:39.684953,2025-07-29 14:54:39.684957,
3649,Mubura,"Material from Idemat 2025 dataset - ",106,,,FSC/PEFC,,6ed18db9-062d-48c8-93ab-1856a5a8907e,1,false,Idemat 2025,,2025-07-29 14:54:40.19813,2025-07-29 14:54:40.198135,
3650,Mubura,"Material from Idemat 2025 dataset - ",106,,,natural forest clear cut,,2bd75696-0634-4556-acf7-ea3de8b3287b,1,false,Idemat 2025,,2025-07-29 14:54:40.746155,2025-07-29 14:54:40.746163,
3651,Niove,"Material from Idemat 2025 dataset - ",106,,,FSC/PEFC,,36583c7c-22ae-416c-8164-7004740c603f,1,false,Idemat 2025,,2025-07-29 14:54:41.334304,2025-07-29 14:54:41.334309,
3652,Niove,"Material from Idemat 2025 dataset - ",106,,,natural forest clear cut,,b4aff917-afff-4926-a4a6-2c5970e4b85a,1,false,Idemat 2025,,2025-07-29 14:54:41.912534,2025-07-29 14:54:41.912544,
3653,Onzabili,"Material from Idemat 2025 dataset - ",106,,,FSC/PEFCt,,48525cca-b8a5-4c01-b150-8be9283f5a6d,1,false,Idemat 2025,,2025-07-29 14:54:42.473693,2025-07-29 14:54:42.473698,
3654,Onzabili,"Material from Idemat 2025 dataset - ",106,,,natural forest clear cut,,0aa6dbea-3b35-4db7-a070-c0effa056f84,1,false,Idemat 2025,,2025-07-29 14:54:43.014157,2025-07-29 14:54:43.014163,
3655,Ozigo (Igaganga),"Material from Idemat 2025 dataset - ",106,,,FSC/PEFC,,b2564643-cab3-4860-8ab2-e8e58fde85a9,1,false,Idemat 2025,,2025-07-29 14:54:43.572494,2025-07-29 14:54:43.5725,
3656,Ozigo (Igaganga),"Material from Idemat 2025 dataset - ",106,,,natural forest clear cut,,d0d073d5-ca7e-4899-8211-d6400308e63a,1,false,Idemat 2025,,2025-07-29 14:54:44.135058,2025-07-29 14:54:44.135062,
3657,Parasolier,"Material from Idemat 2025 dataset - ",106,,,FSC/PEFC,,80a70e88-3d16-44d2-8c40-b1880ce1f307,1,false,Idemat 2025,,2025-07-29 14:54:44.672878,2025-07-29 14:54:44.672885,
3658,Parasolier,"Material from Idemat 2025 dataset - ",106,,,natural forest clear cut,,7a563fbd-a52a-4e79-8005-e8c2f5e56799,1,false,Idemat 2025,,2025-07-29 14:54:45.423958,2025-07-29 14:54:45.423964,
3659,Pear,"Material from Idemat 2025 dataset - ",106,,,FSC/PEFC,,4eb481cc-b8f4-45eb-9509-fe43d81c7070,1,false,Idemat 2025,,2025-07-29 14:54:46.07664,2025-07-29 14:54:46.076651,
3660,Pockwood FSC/PEFC1250 (kg/m3),"Material from Idemat 2025 dataset - ",124,,,,,00409d10-775b-4b92-a833-2ad275315791,1,false,Idemat 2025,,2025-07-29 14:54:46.827196,2025-07-29 14:54:46.827213,
3661,Pockwood,"Material from Idemat 2025 dataset - ",124,,,natural forest clear cut,,e2bf71fa-0367-4fd8-b730-ad312d588877,1,false,Idemat 2025,,2025-07-29 14:54:47.444737,2025-07-29 14:54:47.444748,
3662,Simmon (Persimmon),"Material from Idemat 2025 dataset - ",106,,,FSC/PEFC,,f30e72f5-113b-48a8-932e-fd24c1d08c8f,1,false,Idemat 2025,,2025-07-29 14:54:48.016125,2025-07-29 14:54:48.01613,
3663,Sterculia (Niangon),"Material from Idemat 2025 dataset - ",124,,,FSC/PEFC,,2821ab4c-9415-4b7d-97fa-774f94d9b3ea,1,false,Idemat 2025,,2025-07-29 14:54:48.632742,2025-07-29 14:54:48.632747,
3664,Sterculia (Niangon),"Material from Idemat 2025 dataset - ",124,,,natural forest clear cut,,18826d94-bac8-4909-85b4-052cdb0b887e,1,false,Idemat 2025,,2025-07-29 14:54:49.393466,2025-07-29 14:54:49.393476,
3665,Zebrano (Goncalo-alvez),"Material from Idemat 2025 dataset - ",106,,,FSC/PEFC,,d45c5a72-6299-4045-8a6f-eb2399639b83,1,false,Idemat 2025,,2025-07-29 14:54:50.116986,2025-07-29 14:54:50.116992,
3666,Zebrano (Goncalo-alvez),"Material from Idemat 2025 dataset - ",106,,,natural forest clear cut,,2167f414-9890-4f8a-a574-bc324977b5ca,1,false,Idemat 2025,,2025-07-29 14:54:50.842925,2025-07-29 14:54:50.842937,
3667,Angelim Vermelho FSC/PEFC 1430 (kg/m3) wet,"Material from Idemat 2025 dataset - ",124,,,,,a662627b-e006-43b8-bd5b-4bb350063fd0,1,false,Idemat 2025,,2025-07-29 14:54:51.573042,2025-07-29 14:54:51.573048,
3668,Angelim Vermelho natural forest clear cut 1430 (kg/m3) wet,"Material from Idemat 2025 dataset - ",124,,,,,f53a3309-1674-4242-a049-37c25b6b4be9,1,false,Idemat 2025,,2025-07-29 14:54:52.24272,2025-07-29 14:54:52.242734,
3669,Cumaru FSC/PEFC 1200 (kg/m3) wet,"Material from Idemat 2025 dataset - ",124,,,,,c3b171de-4120-4b6d-96f5-425e1020adc1,1,false,Idemat 2025,,2025-07-29 14:54:52.814191,2025-07-29 14:54:52.814196,
3670,Cumaru natural forest clear cut 1200 (kg/m3) wet,"Material from Idemat 2025 dataset - ",124,,,,,9e3fd836-ca09-4ae0-8703-975adea66eeb,1,false,Idemat 2025,,2025-07-29 14:54:53.372351,2025-07-29 14:54:53.372356,
3671,Massaranduba FCS/PEFC 1200 (kg/m3) wet,"Material from Idemat 2025 dataset - ",106,,,,,33092dcc-1762-43ec-a95b-14684fa676f6,1,false,Idemat 2025,,2025-07-29 14:54:53.869951,2025-07-29 14:54:53.869956,
3672,Massaranduba natural forest clear cut 1200 (kg/m3) wet,"Material from Idemat 2025 dataset - ",106,,,,,911c48cf-661e-45f2-9198-584c17e79880,1,false,Idemat 2025,,2025-07-29 14:54:54.361647,2025-07-29 14:54:54.361654,
3673,Okan FSC/PEFC 1075 (kg/m3) wet,"Material from Idemat 2025 dataset - ",106,,,,,9ba4b8b1-f6e3-4db5-b795-28589032fa19,1,false,Idemat 2025,,2025-07-29 14:54:54.835054,2025-07-29 14:54:54.835058,
3674,Okan natural forest clear cut 1075 (kg/m3) wet,"Material from Idemat 2025 dataset - ",106,,,,,9008b73a-9f2a-4a05-8fb5-d9cf14419ba9,1,false,Idemat 2025,,2025-07-29 14:54:55.406122,2025-07-29 14:54:55.406128,
3675,Sapupira FSC/PEFC 1075 (kg/m3) wet,"Material from Idemat 2025 dataset - ",106,,,,,9c4654f5-4e5c-488c-8660-69f6275ea7c4,1,false,Idemat 2025,,2025-07-29 14:54:55.887215,2025-07-29 14:54:55.887222,
3676,Sapupira natural forest clear cut 1075 (kg/m3) wet,"Material from Idemat 2025 dataset - ",106,,,,,50e3b4a1-cd6a-429c-b8b8-ef766c4f906e,1,false,Idemat 2025,,2025-07-29 14:54:56.379461,2025-07-29 14:54:56.37947,
3677,"Acetylated Radiata pine = durable wood, s.g. 515 kg/m3 (Netherlands)","Material from Idemat 2025 dataset - ",106,,,,,4a94663e-a402-4717-8174-e7ea06ed8f8e,1,false,Idemat 2025,,2025-07-29 14:54:56.909956,2025-07-29 14:54:56.909966,
3678,"Acetylated Scots pine = durable wood, s.g. 540 kg/m3 (Netherlands)","Material from Idemat 2025 dataset - ",106,,,,,fed62844-4b42-41db-9066-e1c528216327,1,false,Idemat 2025,,2025-07-29 14:54:57.435451,2025-07-29 14:54:57.435457,
3679,Bamboo (local at forest road China),"Material from Idemat 2025 dataset - ",106,,,,,36b4499b-6495-4d19-91cc-d4f3cac91a08,1,false,Idemat 2025,,2025-07-29 14:54:57.939556,2025-07-29 14:54:57.939563,
3680,CCA wood (Scots pine with Cromium Copper and Asenic) incl EoL,"Material from Idemat 2025 dataset - ",106,,,,,56a523c3-37ab-4ced-b51c-cf16f6aa79e9,1,false,Idemat 2025,,2025-07-29 14:54:58.447222,2025-07-29 14:54:58.447232,
3681,Cork at factory gate in Portugal 150 kg/m3,"Material from Idemat 2025 dataset - ",106,,,,,a28e9863-5ec5-46e5-9566-1ce2511f2daa,1,false,Idemat 2025,,2025-07-29 14:54:58.934122,2025-07-29 14:54:58.934126,
3682,Cork at forest road 150 kg/m3,"Material from Idemat 2025 dataset - ",106,,,,,752776f8-52fb-441c-8bbd-085b527f3a35,1,false,Idemat 2025,,2025-07-29 14:54:59.410139,2025-07-29 14:54:59.41015,
3683,Cork granulate 150 kg/m3,"Material from Idemat 2025 dataset - ",106,,,,,2358d481-ea0f-41f8-a8ec-c5e14800d4be,1,false,Idemat 2025,,2025-07-29 14:54:59.861854,2025-07-29 14:54:59.861866,
3684,Cork granulate glued = aggregate (e.g. slab for insulation) 150 kg/m3,"Material from Idemat 2025 dataset - ",106,,,,,09b6f022-87bb-4a08-bd5d-04572646ff07,1,false,Idemat 2025,,2025-07-29 14:55:00.395214,2025-07-29 14:55:00.39523,
3685,MDF at factury gate,"Material from Idemat 2025 dataset - ",106,,,,,da73d240-ebf6-4bb5-ae7a-15c866a991e0,1,false,Idemat 2025,,2025-07-29 14:55:01.079928,2025-07-29 14:55:01.079968,
3686,Particle board  standard (Rotterdam),"Material from Idemat 2025 dataset - ",106,,,,,1de1c635-72f6-4f7b-9673-515e1e0a98c6,1,false,Idemat 2025,,2025-07-29 14:55:01.636095,2025-07-29 14:55:01.636099,
3687,Particle board biodegradable at factury gate,"Material from Idemat 2025 dataset - ",106,,,,,efd46256-cf7e-4c59-8db1-ab1f6750ebfa,1,false,Idemat 2025,,2025-07-29 14:55:02.160311,2025-07-29 14:55:02.163717,
3688,Particle board high humidity P5 (Rotterdam),"Material from Idemat 2025 dataset - ",106,,,,,d5298b65-2cbd-4ab8-b758-156492276f69,1,false,Idemat 2025,,2025-07-29 14:55:02.744894,2025-07-29 14:55:02.744904,
3689,Plato wood = thermal treated European Spruce s.g. 420 kg/m3,"Material from Idemat 2025 dataset - ",106,,,,,67300aad-4f4f-44c8-8573-979bdbebba0c,1,false,Idemat 2025,,2025-07-29 14:55:03.2824,2025-07-29 14:55:03.282406,
3690,Plywood Bamboo (density approx 700 kg/m3),"Material from Idemat 2025 dataset - ",106,,,,,d949a6da-99a6-4ab3-91f8-2c7ef6d56166,1,false,Idemat 2025,,2025-07-29 14:55:03.846334,2025-07-29 14:55:03.846343,
3691,Plywood (softwood 600 kg/m3) - indoor use,"Material from Idemat 2025 dataset - ",106,,,,,1a473d1a-8d80-4462-a7bf-ed8ddc0dace3,1,false,Idemat 2025,,2025-07-29 14:55:04.434958,2025-07-29 14:55:04.434963,
3692,Plywood Okoumei plantation (500 kg/m3) - outdoor use,"Material from Idemat 2025 dataset - ",106,,,,,2f2d37a2-1f63-48a7-97c5-9a4282fd8784,1,false,Idemat 2025,,2025-07-29 14:55:05.017884,2025-07-29 14:55:05.017897,
